pdb_id,h1_death_radius
4HHB,5.326526165008545
4HHB,5.556456089019775
4HHB,5.280130386352539
4HHB,5.35242223739624
4HHB,5.4332990646362305
4HHB,5.3424391746521
4HHB,5.286849021911621
4HHB,5.562254905700684
4HHB,5.527523517608643
4HHB,5.504014015197754
4HHB,5.600700378417969
4HHB,5.544397830963135
4HHB,5.523403167724609
4HHB,5.4972920417785645
4HHB,5.297723293304443
4HHB,5.509963512420654
4HHB,5.373640060424805
4HHB,5.3618316650390625
4HHB,5.979153633117676
4HHB,5.460081577301025
4HHB,6.993137359619141
4HHB,5.505752086639404
4HHB,5.384404182434082
4HHB,5.24711799621582
4HHB,5.328680515289307
4HHB,5.470635890960693
4HHB,5.481949329376221
4HHB,5.620786190032959
4HHB,5.583207130432129
4HHB,5.406126976013184
4HHB,5.7625508308410645
4HHB,5.341506481170654
4HHB,5.463234901428223
4HHB,5.436784744262695
4HHB,5.415019512176514
4HHB,5.459951400756836
4HHB,5.334163665771484
4HHB,5.454917907714844
4HHB,5.34644889831543
4HHB,5.4467878341674805
4HHB,5.408943176269531
4HHB,5.330293655395508
4HHB,5.524140357971191
4HHB,5.434005260467529
4HHB,8.94490909576416
4HHB,5.593774795532227
4HHB,5.426218032836914
4HHB,5.317875862121582
4HHB,5.457203388214111
4HHB,5.201094627380371
4HHB,5.438194751739502
4HHB,5.5009684562683105
4HHB,5.410641670227051
4HHB,5.424325466156006
4HHB,5.3051981925964355
4HHB,7.140429973602295
4HHB,5.415019512176514
4HHB,5.351021766662598
4HHB,5.224869728088379
4HHB,6.137782573699951
4HHB,5.507244110107422
4HHB,5.403834819793701
4HHB,5.444221496582031
4HHB,5.4107561111450195
4HHB,5.482397556304932
4HHB,5.373264312744141
4HHB,5.292750835418701
4HHB,5.303425312042236
4HHB,5.319700717926025
4HHB,5.346920490264893
4HHB,5.528296947479248
4HHB,5.3424391746521
4HHB,5.284466743469238
4HHB,5.4968061447143555
4HHB,5.222070217132568
4HHB,5.498681545257568
4HHB,5.262119770050049
4HHB,5.3749098777771
4HHB,5.347249984741211
4HHB,5.2821455001831055
4HHB,5.195029258728027
4HHB,5.474974632263184
4HHB,8.177695274353027
4HHB,5.387197017669678
4HHB,5.357223033905029
4HHB,5.432301044464111
4HHB,5.195029258728027
4HHB,5.224839687347412
4HHB,5.373948097229004
4HHB,5.281929969787598
4HHB,5.3375630378723145
4HHB,6.982097148895264
4HHB,5.379791259765625
4HHB,5.336386203765869
4HHB,5.436875343322754
4HHB,5.301185131072998
4HHB,5.325600624084473
4HHB,5.275515556335449
4HHB,5.443910121917725
4HHB,5.417261600494385
4HHB,5.41239070892334
4HHB,5.2679362297058105
4HHB,5.255800724029541
4HHB,5.523698329925537
4HHB,5.527523517608643
4HHB,5.387197017669678
4HHB,5.4901580810546875
4HHB,5.527441501617432
4HHB,5.361504554748535
4HHB,5.324300289154053
4HHB,5.419097423553467
4HHB,5.276840686798096
4HHB,5.275515556335449
4HHB,5.384612083435059
4HHB,5.222266674041748
4HHB,5.320960998535156
4HHB,5.749546527862549
4HHB,5.2679362297058105
4HHB,5.187371730804443
4HHB,5.427269458770752
4HHB,5.408644199371338
4HHB,5.425658702850342
4HHB,5.3498759269714355
4HHB,5.3271307945251465
4HHB,5.556710243225098
4HHB,5.309915542602539
4HHB,5.273743629455566
4HHB,5.378366947174072
4HHB,5.630015850067139
4HHB,5.244444847106934
4HHB,5.254580020904541
4HHB,5.317875862121582
4HHB,5.292363166809082
4HHB,5.354516983032227
4HHB,5.427309036254883
4HHB,5.309915542602539
4HHB,5.280953407287598
4HHB,5.485937118530273
4HHB,5.201094627380371
4HHB,5.253773212432861
4HHB,5.22823429107666
4HHB,5.350893497467041
4HHB,5.529218673706055
4HHB,5.411779880523682
4HHB,5.219775676727295
4HHB,5.224839687347412
4HHB,5.705257892608643
4HHB,5.11755895614624
4HHB,5.35078763961792
4HHB,5.2821455001831055
4HHB,5.292363166809082
4HHB,5.29147481918335
4HHB,5.296653747558594
4HHB,5.406126976013184
4HHB,5.352550983428955
4HHB,5.24711799621582
4HHB,5.271051406860352
4HHB,5.262119770050049
4HHB,5.196145057678223
4HHB,5.3618316650390625
4HHB,5.282720565795898
4HHB,5.4188923835754395
4HHB,5.300620079040527
4HHB,5.233808994293213
4HHB,5.350893497467041
4HHB,5.240966320037842
4HHB,5.378276348114014
4HHB,5.400039196014404
4HHB,5.411373615264893
4HHB,5.327700138092041
4HHB,5.065513610839844
4HHB,5.345609188079834
4HHB,5.452889442443848
4HHB,5.438194751739502
4HHB,5.429461479187012
4HHB,5.253526210784912
4HHB,5.4348344802856445
4HHB,5.244444847106934
4HHB,5.222639560699463
4HHB,5.413681983947754
4HHB,5.170525074005127
4HHB,5.3529181480407715
4HHB,5.301185131072998
4HHB,5.222639560699463
4HHB,5.30207633972168
4HHB,5.326451301574707
4HHB,5.282720565795898
4HHB,5.426218032836914
4HHB,5.105860233306885
4HHB,5.712396621704102
4HHB,5.207051753997803
4HHB,5.296137809753418
4HHB,5.249909400939941
4HHB,8.316862106323242
4HHB,5.357419490814209
4HHB,5.207051753997803
4HHB,5.187371730804443
4HHB,5.088475704193115
4HHB,5.3498759269714355
4HHB,5.314941883087158
4HHB,5.34644889831543
4HHB,5.431487083435059
4HHB,5.429806232452393
4HHB,5.1131696701049805
4HHB,5.095630645751953
4HHB,5.463680744171143
4HHB,5.241583347320557
4HHB,5.063460826873779
4HHB,5.280953407287598
4HHB,5.1310715675354
4HHB,5.460081577301025
4HHB,9.181538581848145
4HHB,5.365036964416504
4HHB,5.148885250091553
4HHB,5.222266674041748
4HHB,5.509963512420654
4HHB,5.385483741760254
4HHB,5.303425312042236
4HHB,5.757774829864502
4HHB,5.224869728088379
4HHB,5.384378433227539
4HHB,5.173927307128906
4HHB,5.088475704193115
4HHB,5.218186378479004
4HHB,5.354516983032227
4HHB,5.284466743469238
4HHB,5.258269786834717
4HHB,5.498231887817383
4HHB,5.370701313018799
4HHB,6.9155755043029785
4HHB,8.354118347167969
4HHB,5.355164527893066
4HHB,8.347440719604492
4HHB,5.191211700439453
4HHB,5.384404182434082
4HHB,8.789292335510254
4HHB,5.0658650398254395
4HHB,5.437488555908203
4HHB,5.35242223739624
4HHB,5.23844051361084
4HHB,5.105860233306885
4HHB,8.926393508911133
4HHB,5.328680515289307
4HHB,5.253526210784912
4HHB,5.186323642730713
4HHB,5.258269786834717
4HHB,5.809138298034668
4HHB,5.341506481170654
4HHB,5.281929969787598
4HHB,5.225851535797119
4HHB,5.343332290649414
4HHB,5.297723293304443
4HHB,5.219775676727295
4HHB,5.225851535797119
4HHB,5.010144233703613
4HHB,5.324106216430664
4HHB,5.227254390716553
4HHB,5.463868618011475
4HHB,5.276840686798096
4HHB,5.326451301574707
4HHB,5.245399475097656
4HHB,5.148885250091553
4HHB,9.133687019348145
4HHB,6.814631938934326
4HHB,5.173927307128906
4HHB,5.385624408721924
4HHB,5.30207633972168
4HHB,5.326526165008545
4HHB,5.222070217132568
4HHB,5.256943702697754
4HHB,11.788877487182617
4HHB,4.915302276611328
4HHB,5.630003452301025
4HHB,5.124845027923584
4HHB,5.009363174438477
4HHB,5.2395477294921875
4HHB,5.20292329788208
4HHB,5.586097717285156
4HHB,5.207800388336182
4HHB,5.913490295410156
4HHB,5.0658650398254395
4HHB,5.427741527557373
4HHB,5.240966320037842
4HHB,5.256914138793945
4HHB,5.357223033905029
4HHB,5.218186378479004
4HHB,5.786962985992432
4HHB,6.5189619064331055
4HHB,5.1131696701049805
4HHB,5.062656402587891
4HHB,5.222741603851318
4HHB,6.010681629180908
4HHB,8.413958549499512
4HHB,6.574578285217285
4HHB,5.948572635650635
4HHB,9.369991302490234
4HHB,6.026062488555908
4HHB,8.560873031616211
4HHB,5.303459167480469
4HHB,8.722270011901855
4HHB,5.523698329925537
4HHB,9.430825233459473
4HHB,5.250752925872803
4HHB,8.909428596496582
4HHB,9.344700813293457
4HHB,8.372478485107422
4HHB,9.393678665161133
4HHB,8.405366897583008
4HHB,5.781265735626221
4HHB,5.478784084320068
4HHB,8.22251033782959
4HHB,8.637164115905762
1CYO,10.653450012207031
1CYO,10.478728294372559
1CYO,8.349666595458984
1CYO,7.145205497741699
1CYO,6.671479225158691
1CYO,6.456149101257324
1CYO,5.47206974029541
1CYO,5.360516548156738
1CYO,5.354262351989746
1CYO,5.468587875366211
1CYO,5.371724605560303
1CYO,5.4996337890625
1CYO,5.409677505493164
1CYO,5.6382880210876465
1CYO,5.452254772186279
1CYO,5.437283992767334
1CYO,5.412843704223633
1CYO,5.664496898651123
1CYO,5.380608081817627
1CYO,5.472604274749756
1CYO,5.467426300048828
1CYO,5.380608081817627
1CYO,5.371724605560303
1CYO,5.524290561676025
1CYO,5.82023286819458
1CYO,5.481134414672852
1CYO,5.144027233123779
1CYO,5.832200527191162
1CYO,5.63115119934082
1CYO,5.235350131988525
1CYO,5.785029888153076
1CYO,5.381839752197266
1CYO,5.574896812438965
1CYO,6.603786468505859
1CYO,5.503180980682373
1CYO,5.36271858215332
1CYO,8.199501991271973
1CYO,5.468283176422119
1CYO,5.967354774475098
1CYO,5.922604560852051
1CYO,5.8520827293396
1CYO,5.818387508392334
1CYO,10.464864730834961
1CYO,8.04866886138916
1BDD,8.400644302368164
1BDD,7.980526447296143
1BDD,7.415288925170898
1BDD,7.457864761352539
1BDD,5.912686347961426
1BDD,6.924732685089111
1BDD,5.49689245223999
1BDD,5.3334221839904785
1BDD,8.23093318939209
1BDD,5.333499431610107
1BDD,5.224667549133301
1BDD,5.213037490844727
1BDD,5.16475248336792
1BDD,5.1501007080078125
1BDD,5.354536533355713
1BDD,5.180835723876953
1BDD,4.938446998596191
1BDD,5.067623615264893
1BDD,8.509817123413086
1BDD,4.829257488250732
1BDD,5.2937541007995605
1BDD,5.3871941566467285
1BDD,5.372666835784912
1BDD,5.649445533752441
1BDD,4.750702381134033
3NJG,9.75294303894043
3NJG,9.245734214782715
3NJG,7.607579708099365
3NJG,7.354493618011475
3NJG,7.032220363616943
3NJG,6.841089248657227
3NJG,9.58276081085205
3NJG,6.546652317047119
3NJG,6.860682010650635
3NJG,6.666521072387695
3NJG,7.475066184997559
3NJG,6.841089248657227
3NJG,6.128023624420166
3NJG,5.625025272369385
3NJG,6.4433465003967285
3NJG,5.634796619415283
3NJG,6.254693508148193
3NJG,5.717154502868652
3NJG,5.66405725479126
3NJG,5.562140464782715
3NJG,5.714258670806885
3NJG,5.660243988037109
3NJG,5.332603931427002
3NJG,5.604556083679199
3NJG,5.47127103805542
3NJG,5.505409240722656
3NJG,5.483941078186035
3NJG,5.458307266235352
3NJG,5.545639514923096
3NJG,5.62619161605835
3NJG,5.500927448272705
3NJG,5.820837497711182
3NJG,5.456990718841553
3NJG,5.613535404205322
3NJG,5.906693458557129
3NJG,5.7632575035095215
3NJG,5.28981351852417
3NJG,5.634748935699463
3NJG,5.972905158996582
3NJG,5.0858964920043945
3NJG,5.5897417068481445
3NJG,5.765230655670166
3NJG,5.661080360412598
3NJG,6.0032501220703125
3NJG,5.962545394897461
3NJG,5.680163860321045
3NJG,5.827919960021973
3NJG,5.77596378326416
3NJG,5.817030906677246
3NJG,5.875041484832764
3NJG,6.020623207092285
3NJG,5.706819534301758
3NJG,7.08058500289917
3NJG,5.847717761993408
3NJG,5.995246410369873
3NJG,6.111695289611816
3NJG,5.590444564819336
3NJG,6.369629859924316
3NJG,5.483514308929443
3NJG,5.823534965515137
3NJG,5.727132320404053
3NJG,5.607108116149902
3NJG,5.967520236968994
3NJG,6.114867687225342
3NJG,5.386261463165283
3NJG,8.228535652160645
3NJG,5.47324275970459
3NJG,5.588027477264404
3NJG,5.864343166351318
3NJG,5.7538228034973145
3NJG,5.632085800170898
3NJG,9.303460121154785
3NJG,7.857540607452393
3NJG,9.781538963317871
1CRN,6.087349891662598
1CRN,6.508461952209473
1CRN,6.142604351043701
1CRN,5.998562812805176
1CRN,5.5219645500183105
1CRN,5.651732444763184
1CRN,5.449637413024902
1CRN,6.609455585479736
1CRN,5.691897869110107
1CRN,5.587441921234131
1CRN,5.322489261627197
1CRN,5.423764228820801
1CRN,5.411970615386963
1CRN,5.451207160949707
1CRN,5.322489261627197
1CRN,5.414616584777832
1CRN,5.4856133460998535
1CRN,5.449637413024902
1CRN,5.483124732971191
1CRN,5.411970615386963
1CRN,5.295147895812988
1CRN,5.494253158569336
1CRN,5.446686267852783
1CRN,5.402583122253418
1CRN,5.414616584777832
1CRN,5.791436195373535
1CRN,5.470186710357666
1CRN,5.609605312347412
1CRN,7.858949661254883
1CRN,6.778213024139404
1FNF,9.817193984985352
1FNF,8.830599784851074
1FNF,9.073314666748047
1FNF,8.699584007263184
1FNF,8.896294593811035
1FNF,9.170626640319824
1FNF,9.11721134185791
1FNF,8.539098739624023
1FNF,8.850090026855469
1FNF,8.18165111541748
1FNF,8.428349494934082
1FNF,7.770299434661865
1FNF,8.467194557189941
1FNF,7.7790913581848145
1FNF,7.9003095626831055
1FNF,7.157016754150391
1FNF,7.062027931213379
1FNF,7.201083660125732
1FNF,7.050167083740234
1FNF,6.8334856033325195
1FNF,6.465554237365723
1FNF,8.112147331237793
1FNF,6.404616832733154
1FNF,6.556839466094971
1FNF,6.548151969909668
1FNF,6.042288303375244
1FNF,6.161902904510498
1FNF,6.129003524780273
1FNF,6.409409999847412
1FNF,6.251229763031006
1FNF,6.19332218170166
1FNF,5.906548500061035
1FNF,5.778996467590332
1FNF,5.797417640686035
1FNF,5.874112606048584
1FNF,5.718595027923584
1FNF,6.089618682861328
1FNF,5.534252166748047
1FNF,6.521841049194336
1FNF,6.172182083129883
1FNF,5.46286678314209
1FNF,5.544444561004639
1FNF,5.556398868560791
1FNF,5.699281692504883
1FNF,5.388605117797852
1FNF,5.597626209259033
1FNF,5.388341426849365
1FNF,5.652683258056641
1FNF,5.348237037658691
1FNF,5.7154388427734375
1FNF,5.489256858825684
1FNF,5.472243309020996
1FNF,5.828895092010498
1FNF,5.455959796905518
1FNF,5.656453609466553
1FNF,5.664855480194092
1FNF,5.646470069885254
1FNF,5.513584136962891
1FNF,5.5214056968688965
1FNF,7.941634178161621
1FNF,5.751162052154541
1FNF,6.055142879486084
1FNF,5.663270473480225
1FNF,5.915132522583008
1FNF,5.546477317810059
1FNF,5.672091007232666
1FNF,5.527213096618652
1FNF,5.413486003875732
1FNF,5.566568374633789
1FNF,5.534247875213623
1FNF,5.55930757522583
1FNF,5.414975643157959
1FNF,5.478996753692627
1FNF,5.321713447570801
1FNF,5.487638473510742
1FNF,5.294867515563965
1FNF,5.5785112380981445
1FNF,5.210751533508301
1FNF,5.6348042488098145
1FNF,5.461568832397461
1FNF,5.518223285675049
1FNF,5.230258464813232
1FNF,5.403068542480469
1FNF,5.310964107513428
1FNF,5.557310104370117
1FNF,5.695987701416016
1FNF,5.278395652770996
1FNF,5.121899127960205
1FNF,5.749385833740234
1FNF,5.80626916885376
1FNF,5.6833014488220215
1FNF,5.855766773223877
1FNF,5.412840843200684
1FNF,5.57297945022583
1FNF,5.845220565795898
1FNF,5.3424177169799805
1FNF,5.651932716369629
1FNF,5.792845726013184
1FNF,7.927109718322754
1FNF,5.369497776031494
1FNF,5.306243896484375
1FNF,4.941608428955078
1FNF,5.288971424102783
1FNF,5.465015888214111
1FNF,6.303371429443359
1FNF,5.293630599975586
1FNF,5.794219970703125
1FNF,5.39792013168335
1FNF,5.488519668579102
1FNF,6.341583251953125
1FNF,5.5385003089904785
1FNF,5.3017449378967285
1FNF,5.7177629470825195
1FNF,8.415323257446289
1FNF,4.897750377655029
1FNF,5.660248279571533
1FNF,5.373278617858887
1FNF,5.785048007965088
1FNF,5.736637115478516
1FNF,5.471824645996094
1FNF,5.681359767913818
1FNF,5.610661506652832
1FNF,7.884343147277832
1FNF,5.630853176116943
1FNF,5.543431758880615
1FNF,5.5593461990356445
1FNF,5.521737098693848
1FNF,5.466771602630615
1FNF,5.479877948760986
1FNF,5.652680397033691
1FNF,5.7282819747924805
1FNF,5.607375621795654
1FNF,5.503652572631836
1FNF,5.396620273590088
1FNF,5.780990123748779
1FNF,5.8306379318237305
1FNF,5.478250026702881
1FNF,5.432788848876953
1FNF,5.609111785888672
1FNF,5.5869293212890625
1FNF,5.711036682128906
1FNF,5.4993109703063965
1FNF,5.661274433135986
1FNF,5.78475284576416
1FNF,5.8920674324035645
1FNF,5.600109577178955
1FNF,5.628637790679932
1FNF,5.4645490646362305
1FNF,5.868429660797119
1FNF,5.768460750579834
1FNF,5.927845478057861
1FNF,5.609671592712402
1FNF,5.732170104980469
1FNF,5.306678295135498
1FNF,5.717411041259766
1FNF,5.608386516571045
1FNF,5.948777198791504
1FNF,5.633270740509033
1FNF,5.662652969360352
1FNF,9.152678489685059
1FNF,5.610369682312012
1FNF,5.793818950653076
1FNF,5.963932514190674
1FNF,5.5594162940979
1FNF,5.755034923553467
1FNF,5.7119669914245605
1FNF,5.903420448303223
1FNF,5.433287143707275
1FNF,8.385984420776367
1FNF,5.49465274810791
1FNF,5.737950325012207
1FNF,8.128854751586914
1FNF,9.403841972351074
1FNF,5.535747528076172
1FNF,5.647058486938477
1FNF,6.2371110916137695
1FNF,5.754924774169922
1FNF,5.98164176940918
1FNF,5.984135150909424
1FNF,5.613069534301758
1FNF,5.859638690948486
1FNF,8.779362678527832
1FNF,5.621015548706055
1FNF,5.54055643081665
1FNF,5.575209617614746
1FNF,5.941668510437012
1FNF,5.463598728179932
1FNF,5.725622177124023
1FNF,6.056046962738037
1FNF,5.914858818054199
1FNF,6.858129024505615
1FNF,5.415522575378418
1FNF,8.53463077545166
1FNF,6.303381443023682
1FNF,5.843643665313721
1FNF,5.622403144836426
1FNF,6.491040229797363
1FNF,5.188058376312256
1FNF,8.411787033081055
1FNF,8.41053581237793
1FNF,7.673388957977295
1FNF,7.607808589935303
1FNF,6.12570858001709
1FNF,6.180083274841309
1VII,7.043403148651123
1VII,6.048588752746582
1VII,8.84911823272705
1VII,5.457924842834473
1VII,5.585137844085693
1VII,5.471334934234619
1VII,5.357473850250244
1VII,5.2822699546813965
1VII,5.105498790740967
1VII,4.980705738067627
1VII,5.379280090332031
1VII,5.201523303985596
1VII,4.920770645141602
1VII,5.201523303985596
1VII,4.920770645141602
1VII,5.272885799407959
4ZQK,10.252876281738281
4ZQK,8.645252227783203
4ZQK,8.565112113952637
4ZQK,8.24494743347168
4ZQK,8.274112701416016
4ZQK,8.784433364868164
4ZQK,8.211237907409668
4ZQK,8.79130744934082
4ZQK,8.113258361816406
4ZQK,8.14354133605957
4ZQK,8.383267402648926
4ZQK,8.274651527404785
4ZQK,7.600212574005127
4ZQK,7.828916549682617
4ZQK,7.6024627685546875
4ZQK,8.30034065246582
4ZQK,7.739666938781738
4ZQK,8.651544570922852
4ZQK,6.993220806121826
4ZQK,7.307653427124023
4ZQK,6.666693687438965
4ZQK,6.472843647003174
4ZQK,6.762440204620361
4ZQK,8.670997619628906
4ZQK,6.943766117095947
4ZQK,5.823052406311035
4ZQK,5.571407794952393
4ZQK,5.57965612411499
4ZQK,7.870308876037598
4ZQK,5.523352146148682
4ZQK,5.52662467956543
4ZQK,5.483179569244385
4ZQK,5.673394203186035
4ZQK,5.590462684631348
4ZQK,5.547924041748047
4ZQK,5.655907154083252
4ZQK,5.497401714324951
4ZQK,5.592557430267334
4ZQK,6.945568561553955
4ZQK,5.800159454345703
4ZQK,5.343522071838379
4ZQK,7.289875030517578
4ZQK,5.536891460418701
4ZQK,5.3681511878967285
4ZQK,5.265802383422852
4ZQK,5.613034248352051
4ZQK,5.429266929626465
4ZQK,5.436368465423584
4ZQK,5.4578423500061035
4ZQK,5.509995937347412
4ZQK,5.6203155517578125
4ZQK,5.55582857131958
4ZQK,5.737425804138184
4ZQK,5.445628643035889
4ZQK,5.590824127197266
4ZQK,5.2564826011657715
4ZQK,5.478531837463379
4ZQK,5.621595859527588
4ZQK,5.3683247566223145
4ZQK,6.09423303604126
4ZQK,5.4354777336120605
4ZQK,5.581252098083496
4ZQK,5.6378984451293945
4ZQK,5.695727825164795
4ZQK,5.480037212371826
4ZQK,5.691315650939941
4ZQK,5.462323188781738
4ZQK,5.406196594238281
4ZQK,5.397763252258301
4ZQK,5.2513041496276855
4ZQK,5.721056938171387
4ZQK,5.685755252838135
4ZQK,5.705806255340576
4ZQK,5.4216156005859375
4ZQK,5.483463764190674
4ZQK,5.324731826782227
4ZQK,5.732723236083984
4ZQK,5.740921497344971
4ZQK,5.1297688484191895
4ZQK,5.6195387840271
4ZQK,5.863833427429199
4ZQK,5.390412330627441
4ZQK,5.649904251098633
4ZQK,5.920552730560303
4ZQK,5.470198631286621
4ZQK,6.941989898681641
4ZQK,6.057438850402832
4ZQK,5.630277156829834
4ZQK,5.637179851531982
4ZQK,5.730316162109375
4ZQK,5.739162445068359
4ZQK,5.709543228149414
4ZQK,5.3639116287231445
4ZQK,5.7725372314453125
4ZQK,8.843402862548828
4ZQK,5.930574893951416
4ZQK,6.03240966796875
4ZQK,5.631943702697754
4ZQK,5.957159042358398
4ZQK,5.248825550079346
4ZQK,5.833834171295166
4ZQK,5.705204963684082
4ZQK,5.881049633026123
4ZQK,5.875023365020752
4ZQK,5.924324035644531
4ZQK,6.161776542663574
4ZQK,5.5691728591918945
4ZQK,5.691740036010742
4ZQK,5.591907024383545
4ZQK,5.537922382354736
4ZQK,5.679242134094238
4ZQK,5.890718460083008
4ZQK,7.087903022766113
4ZQK,5.472070217132568
4ZQK,5.813259124755859
4ZQK,5.947446823120117
4ZQK,6.919735908508301
4ZQK,5.759295463562012
4ZQK,9.221185684204102
4ZQK,5.805261611938477
4ZQK,6.112698554992676
4ZQK,6.205557823181152
4ZQK,5.549234390258789
4ZQK,6.0183820724487305
4ZQK,5.664670467376709
4ZQK,5.889000415802002
4ZQK,5.933940887451172
4ZQK,5.834041118621826
4ZQK,8.366345405578613
4ZQK,9.133004188537598
4ZQK,6.031318187713623
4ZQK,8.975102424621582
4ZQK,5.848189353942871
4ZQK,5.184906482696533
1TEN,10.332127571105957
1TEN,9.033470153808594
1TEN,8.155879974365234
1TEN,7.959538459777832
1TEN,8.392932891845703
1TEN,6.650267601013184
1TEN,5.921420574188232
1TEN,5.878498554229736
1TEN,5.59976863861084
1TEN,5.739605903625488
