time_ns,rmsd_nm
0.01,0.25023820317324597
0.02,0.24254750084280516
0.03,0.152672300423052
0.04,0.23016735714400763
0.05,0.22732440810465676
0.06,0.3785718590337101
0.07,0.3295815949968859
0.08,0.2720821752063336
0.09,0.2706719792471377
0.1,0.3043877985918997
0.11,0.2539138021509593
0.12,0.277286885147665
0.13,0.2886338654451769
0.14,0.25806501701628415
0.15,0.3400377769170134
0.16,0.42857857924425163
0.17,0.4322725421820218
0.18,0.4332687628378695
0.19,0.5208969231293429
0.2,0.5736668312443556
0.21,0.5850239222167848
0.22,0.6116649404104213
0.23,0.6776302526049975
0.24,0.557836826115068
0.25,0.5561140416950802
0.26,0.6066678408607729
0.27,0.5957336837693905
0.28,0.6993674921202986
0.29,0.7435096826011529
0.3,0.7592537402481812
0.31,0.7394888028453932
0.32,0.6575819727870184
0.33,0.7223311053467675
0.34,0.6541039813295483
0.35,0.6930454662789789
0.36,0.7728896054040599
0.37,0.6936638081732611
0.38,0.7498239772129699
0.39,0.73480944991865
0.4,0.7076709315753144
0.41,0.7021806573836461
0.42,0.7133243360204642
0.43,0.674817985625944
0.44,0.6270660151417778
0.45,0.6740316671318184
0.46,0.6977726538206724
0.47,0.7526487080223664
0.48,0.7300646388306418
0.49,0.7420522363719724
0.5,0.790627003416175
0.51,0.8066663605087611
0.52,0.9410932118144903
0.53,0.8659865793638326
0.54,0.9290637057680311
0.55,0.9777466796041987
0.56,0.9935291330008826
0.57,0.9949780160856891
0.58,0.9789225673619103
0.59,0.9855019026577416
0.6,0.9575108235547822
0.61,1.0141080593132388
0.62,1.0074439186720474
0.63,1.0180474813340632
0.64,1.0111019416799807
0.65,1.0325022544859284
0.66,1.049695376250068
0.67,1.0265501259283758
0.68,0.9865991010250327
0.69,1.0220823575073446
0.7,1.0386407342586415
0.71,1.0741399529873643
0.72,1.071264844781423
0.73,1.0670628960576425
0.74,1.0641875641906535
0.75,1.0642184193516486
0.76,1.0752846802563591
0.77,1.06844980880179
0.78,1.0454850888860574
0.79,1.0922383268837115
0.8,1.0780994464347537
0.81,1.0782131971637017
0.82,1.0827579679282717
0.83,1.067258245103895
0.84,1.05816495443441
0.85,1.0819460188442638
0.86,1.0524713792842533
0.87,1.050856524547791
0.88,1.0199148222698509
0.89,0.9737442285955793
0.9,0.984062998233714
0.91,1.014793248558687
0.92,1.042519849476841
0.93,1.0636369905465475
0.94,1.0318427181632712
0.95,0.9824777954811654
0.96,1.0030628171626998
0.97,1.008447250045321
0.98,1.0426008817153531
0.99,1.008782144721991
1.0,0.9852456499868827
1.01,0.9908436819730752
1.02,0.9800019953317418
1.03,0.9820819988315024
1.04,1.0142151375814434
1.05,0.9683467386269478
1.06,0.9566345274792919
1.07,0.9786075455095782
1.08,1.0045315629916294
1.09,1.0156269477467785
1.1,0.9651823614233906
1.11,1.0052229931046648
1.12,1.0007664349563878
1.13,0.9459321379349759
1.14,0.9290888770530109
1.15,0.9531720937634747
1.16,0.9061884302135983
1.17,0.9479262806728883
1.18,0.9718672746527833
1.19,0.9713201085273702
1.2,1.0235634463194923
1.21,1.0239065441452302
1.22,0.9942351385962594
1.23,1.0359969070580435
1.24,1.0423698711524423
1.25,1.0645360966762234
1.26,1.0557600702655796
1.27,1.061436743416776
1.28,1.077643705055168
1.29,1.0709712941999208
1.3,1.1036184151766177
1.31,1.1020914951286582
1.32,1.0590863905794485
1.33,1.0490681062466152
1.34,1.0267105959585623
1.35,1.008354114834594
1.36,0.9760369694797618
1.37,1.006194653976496
1.38,0.9944620045036247
1.39,0.966971980564374
1.4,0.9373527342483772
1.41,0.9411600120837263
1.42,0.9426173520543066
1.43,0.8873613672102441
1.44,0.9505974275643101
1.45,0.9537514992868484
1.46,0.9412453657545752
1.47,0.9025383248610828
1.48,0.9338283336201072
1.49,0.9534452717279251
1.5,0.9801062125491878
1.51,0.9431133392479687
1.52,0.9523667913067335
1.53,0.9570454937611083
1.54,0.9756698168613298
1.55,0.9846363503726224
1.56,1.0023513297456226
1.57,1.0102043181156644
1.58,1.024808361369458
1.59,0.9931631674981695
1.6,0.9182343326533203
1.61,0.9415472357308888
1.62,0.9711820099736654
1.63,0.9528211418889111
1.64,0.9578199972275562
1.65,0.8974527504273638
1.66,0.9396721079693005
1.67,0.8979404229562135
1.68,0.9351485488948202
1.69,0.9097937744315692
1.7,0.8934204695571449
1.71,0.930180439798045
1.72,0.9205174682801923
1.73,0.9539041284086064
1.74,0.9019994906512994
1.75,0.8456981494577871
1.76,0.8480888898709834
1.77,0.8510519532799782
1.78,0.8101630684027312
1.79,0.8019530729418957
1.8,0.7584738221380961
1.81,0.7793028300802703
1.82,0.7717251245410501
1.83,0.8235569315974646
1.84,0.7877893230961454
1.85,0.7848344935996504
1.86,0.7458863333248689
1.87,0.821202883647621
1.88,0.7426857189207384
1.89,0.7230979947406787
1.9,0.7815633446785362
1.91,0.8206573394691448
1.92,0.8311134378780799
1.93,0.8008896223489534
1.94,0.8089912342854588
1.95,0.8219570864243934
1.96,0.8469877984857758
1.97,0.7446389303826894
1.98,0.7957492641344321
1.99,0.7941985508911912
2.0,0.8130832804663867
2.01,0.7884584140222318
2.02,0.6892931036631949
2.03,0.7316553617599851
2.04,0.6398285724506817
2.05,0.6532101251624748
2.06,0.6259386713543371
2.07,0.6519138038535284
2.08,0.6701650081336655
2.09,0.7233037323539361
2.1,0.7171831510949513
2.11,0.7379303787107798
2.12,0.7430406155102833
2.13,0.7261000466513965
2.14,0.7453101586629143
2.15,0.7724556981739066
2.16,0.7278988424660264
2.17,0.7550864003309732
2.18,0.7798205212551306
2.19,0.7314193987462784
2.2,0.7370758396032295
2.21,0.7377464968747929
2.22,0.7440440267455313
2.23,0.7152952171861314
2.24,0.7008740972439419
2.25,0.7908280226365297
2.26,0.8015603170800938
2.27,0.7543702149557049
2.28,0.7779385963250375
2.29,0.7385265446276126
2.3,0.7241780072748669
2.31,0.7468594550846557
2.32,0.7761725013592236
2.33,0.9342578088851965
2.34,0.9262831100973682
2.35,0.9772330217546118
2.36,1.0048769946606433
2.37,1.0372432764327806
2.38,1.0318156262612308
2.39,1.0051866812068873
2.4,1.0257994430137034
2.41,1.0456518191858442
2.42,1.0351213203316725
2.43,1.0382459800835415
2.44,1.030146357417936
2.45,1.0081204342166206
2.46,1.0239166137280273
2.47,1.0559414889701662
2.48,1.057846355777418
2.49,1.0556315520772466
2.5,1.0211025567593977
2.51,1.029108998168193
2.52,1.0157680288794773
2.53,1.0353521885970047
2.54,1.0263077574404638
2.55,1.0275554951202688
2.56,0.9945358679578887
2.57,0.9878412372460778
2.58,0.9874282794414435
2.59,1.0045180196087578
2.6,1.009723417204218
2.61,0.978454341982159
2.62,0.9873738406310878
2.63,0.9945202561480369
2.64,1.0148181618615404
2.65,1.0198456108102951
2.66,0.9931318716878113
2.67,1.0112851710616346
2.68,1.0157441553622084
2.69,1.0005208892694673
2.7,0.9743487100180283
2.71,0.9775067366909491
2.72,0.9827531096102973
2.73,0.9454541022920846
2.74,0.9840805439577917
2.75,0.9700776455799517
2.76,0.9755106870764462
2.77,0.9524447103997645
2.78,0.9580544366752464
2.79,0.9215201349045127
2.8,0.9586864068996681
2.81,0.9196204537422155
2.82,0.9539605531055484
2.83,0.9314135751923932
2.84,0.9374035568721157
2.85,0.9089106551232278
2.86,0.8864478278454504
2.87,0.8535600384558946
2.88,0.8729471291182214
2.89,0.8747384859380383
2.9,0.8503806562586259
2.91,0.8686887439658446
2.92,0.844796074747384
2.93,0.865840574578137
2.94,0.8504947568314877
2.95,0.8387817632064376
2.96,0.8356076119725785
2.97,0.8066754327237228
2.98,0.8427499420276012
2.99,0.8424860015572125
3.0,0.8707954805548975
3.01,0.8883296517908724
3.02,0.9757514157784408
3.03,0.9589589704174335
3.04,0.9797935963768747
3.05,1.0215717461352336
3.06,0.9985516809614545
3.07,1.058981457973399
3.08,1.0913317458756977
3.09,1.060467431601815
3.1,1.0625263486380938
3.11,1.0494985907041599
3.12,1.0731101933062406
3.13,1.0286695955034628
3.14,1.03278044018688
3.15,1.0240582566236027
3.16,1.028982625075671
3.17,0.9764873677175738
3.18,0.9277548286200035
3.19,0.9324844065325402
3.2,0.9532564384643197
3.21,0.9802650994178846
3.22,1.0320946718376258
3.23,1.0548938178749285
3.24,1.0405805143768163
3.25,0.9992861907856575
3.26,0.9679825159384864
3.27,0.9751032280068759
3.28,0.9728623456477388
3.29,0.9628179644675564
3.3,0.9012822873770747
3.31,0.9144569586483232
3.32,0.8493315636885391
3.33,0.9896419686953678
3.34,0.9784958251477279
3.35,0.9429061464353157
3.36,0.9040676735954966
3.37,0.9436632959098004
3.38,0.9331736904919167
3.39,0.9624212410112399
3.4,0.9309510877778664
3.41,0.9735924646764044
3.42,0.9963843069807349
3.43,0.9542667078316879
3.44,0.9145478346848553
3.45,0.917604521656967
3.46,0.9457513317871212
3.47,0.9581439883473291
3.48,0.9208542842058276
3.49,0.9729871893626595
3.5,1.006550034223876
3.51,0.9799903328023932
3.52,1.0072079568066188
3.53,1.0167703836663433
3.54,1.0399699463019723
3.55,1.0616315723975085
3.56,1.0599052075634563
3.57,1.095715619626206
3.58,1.0369747685136546
3.59,1.1062433206033393
3.6,1.063795469187294
3.61,1.070329423404941
3.62,1.0907517196733039
3.63,1.1078122819629233
3.64,1.102546861658771
3.65,1.1141533862663147
3.66,1.150029874199515
3.67,1.1398468022147545
3.68,1.1374119211142002
3.69,1.133952813997648
3.7,1.1228048409619626
3.71,1.0884439347848225
3.72,1.0934301043869763
3.73,1.0886443742848775
3.74,1.122494858566263
3.75,1.0819782961891415
3.76,1.09177420278821
3.77,1.075214586033166
3.78,1.0851719352900242
3.79,1.0764454041695317
3.8,1.0762892524948375
3.81,1.0714252906021144
3.82,1.065538556138995
3.83,1.0683088173126865
3.84,1.0913646331760838
3.85,1.0616697629628125
3.86,1.0693554801965164
3.87,1.0693443915485161
3.88,1.0615717061222618
3.89,1.0799029395174724
3.9,1.036604287424704
3.91,1.025368054564277
3.92,1.0427626389473392
3.93,1.0644972247579287
3.94,1.0585560533900222
3.95,1.0888326958653773
3.96,1.0926127431366548
3.97,1.0954860120678271
3.98,1.1070855206086097
3.99,1.1123292377136473
4.0,1.093528496240109
4.01,1.1280580491557521
4.02,1.1417280400100127
4.03,1.1315197913392017
4.04,1.1247832655975976
4.05,1.1506067021962871
4.06,1.1238724124385342
4.07,1.1313597035985692
4.08,1.1430812538869317
4.09,1.174951307697596
4.1,1.1595064737728502
4.11,1.134265738589542
4.12,1.1722478059516557
4.13,1.14916979133486
4.14,1.12857488759156
4.15,1.1166306829898949
4.16,1.1102904831967173
4.17,1.096866405155936
4.18,1.0785969409609963
4.19,1.097776930659778
4.2,1.03120715361788
4.21,1.0046170130537648
4.22,1.0226852811861316
4.23,1.0720372705255525
4.24,1.097876492071223
4.25,1.0820917551814901
4.26,1.0809184513247243
4.27,1.098305044519946
4.28,1.0972544732705267
4.29,1.090044536800683
4.3,1.0922277594866479
4.31,1.087263389421091
4.32,1.1214295047874867
4.33,1.0880790625444972
4.34,1.104765056966656
4.35,1.1123462531044837
4.36,1.1252821190059816
4.37,1.097444371508721
4.38,1.156771706055141
4.39,1.141778327843564
4.4,1.1293672936433092
4.41,1.124111385589176
4.42,1.1224492956964371
4.43,1.1298818120521288
4.44,1.1438783597621478
4.45,1.1370941175302223
4.46,1.0945478767334433
4.47,1.0924641686584902
4.48,1.1012673851379817
4.49,1.1022445852284664
4.5,1.0722090741038657
4.51,1.0584086622976974
4.52,1.0510525478318093
4.53,1.0447292592802
4.54,1.0753847174032587
4.55,1.1102016404906312
4.56,1.1080868217264783
4.57,1.0860964023982598
4.58,1.0953654664322254
4.59,1.030258804520887
4.6,1.0300994284021805
4.61,1.0472880552246928
4.62,1.031794469009511
4.63,1.0546164506546658
4.64,1.067102907254483
4.65,1.1165979764015252
4.66,1.0888689518110422
4.67,1.0792248368062436
4.68,1.0654556415495176
4.69,1.0773411929177246
4.7,1.101162036305254
4.71,1.090006526253823
4.72,1.0392783937173442
4.73,1.0433652177430772
4.74,1.0164745435180644
4.75,0.9591499977657613
4.76,0.9436576951260356
4.77,0.8799510151359283
4.78,0.890287420315567
4.79,0.9585586153429709
4.8,0.9297616977898748
4.81,0.9232097918205749
4.82,0.903290663014674
4.83,0.9671583467832401
4.84,1.0181503562630663
4.85,1.014497983231009
4.86,1.028997517078393
4.87,1.0564005776437015
4.88,1.079772544632528
4.89,1.069025083878898
4.9,1.0515587515821403
4.91,1.0356238391140045
4.92,1.0737795399814158
4.93,1.0559168972980373
4.94,1.0919931842710728
4.95,1.0895944600164682
4.96,1.0599676210975035
4.97,0.988736593706141
4.98,0.9860103833367191
4.99,0.9819534968581007
5.0,0.9689623846259348
5.01,0.9832263268280601
5.02,0.9961420069591368
5.03,1.0048500336034447
5.04,0.9820611410675981
5.05,0.9489983716251622
5.06,0.9610448564178483
5.07,1.0229368791095828
5.08,1.0330152061833753
5.09,1.0125406551099116
5.1,0.9797888198884017
5.11,0.9769120790072128
5.12,0.9257935331666778
5.13,0.928906011488867
5.14,0.9014932983362358
5.15,0.891855592880444
5.16,0.9017974348502128
5.17,0.9358324218941539
5.18,0.9306153718078075
5.19,0.9333478518606554
5.2,0.9794690685219817
5.21,0.9419809940489292
5.22,0.961036050867121
5.23,0.911890442855392
5.24,0.9592433156313628
5.25,0.9706510698793361
5.26,0.9715005895056448
5.27,0.9094285040201008
5.28,0.8827815642602453
5.29,0.9111104625629726
5.3,0.9214732788485698
5.31,0.8853610984597506
5.32,0.90069279967264
5.33,0.8757791695408714
5.34,0.8682082007732737
5.35,0.8344662255726281
5.36,0.8224326267435996
5.37,0.8320513296897964
5.38,0.8395022611060869
5.39,0.8325018366663239
5.4,0.8167799667880854
5.41,0.9001730649716535
5.42,0.8845324065729292
5.43,0.8601452231046208
5.44,0.8930698179384785
5.45,0.903493549831509
5.46,0.9097144062882595
5.47,0.8837813525867318
5.48,0.8619419812045348
5.49,0.8359996346138845
5.5,0.8274222016900958
5.51,0.8112689582458656
5.52,0.8129190628888631
5.53,0.8211603928178776
5.54,0.8327638901512923
5.55,0.7697160138015797
5.56,0.7508086748899895
5.57,0.82472453787262
5.58,0.7781883355965715
5.59,0.7833040625728894
5.6,0.8132872955697051
5.61,0.7656394376688412
5.62,0.7466859826461122
5.63,0.7617310773892915
5.64,0.783606267244653
5.65,0.7414757965012185
5.66,0.7422249424465728
5.67,0.75193448022268
5.68,0.7495166150188002
5.69,0.7901173965553768
5.7,0.8084761393405236
5.71,0.8416684736071134
5.72,0.861652746499279
5.73,0.8265664954952208
5.74,0.850986522962423
5.75,0.7925544320406841
5.76,0.8067159455650271
5.77,0.8067387447499229
5.78,0.802212435590728
5.79,0.7801158768748183
5.8,0.7491394556210482
5.81,0.7388707866951919
5.82,0.7204519137171256
5.83,0.7853635937713341
5.84,0.8102134366164889
5.85,0.8139702618804361
5.86,0.7941999112816264
5.87,0.755173427886543
5.88,0.7558209445878923
5.89,0.7771824238757754
5.9,0.7954978214720134
5.91,0.8013005842044287
5.92,0.8224329982300039
5.93,0.814698212944392
5.94,0.8636693127534643
5.95,0.8815077154322106
5.96,0.9051866591037518
5.97,0.8691381861000089
5.98,0.852318882179378
5.99,0.8555851055640384
6.0,0.8421076648959422
6.01,0.8768054688509824
6.02,0.8907878662511367
6.03,0.8700329263304314
6.04,0.8622220379118191
6.05,0.8699326158225911
6.06,0.898607222191577
6.07,0.9217485453783045
6.08,0.9107745497626722
6.09,0.9263021941487676
6.1,0.8953628413236179
6.11,0.929106978616044
6.12,0.9452553431397978
6.13,0.976369876509966
6.14,0.9829629028414592
6.15,1.0191051720369526
6.16,1.0107495467341245
6.17,1.0405042713749233
6.18,1.0564407200266632
6.19,1.0828554592738995
6.2,1.0934885159093168
6.21,1.069039098501534
6.22,1.0971899913118912
6.23,1.1291281090334786
6.24,1.1135585301448516
6.25,1.1140229825054948
6.26,1.1535227665999688
6.27,1.1499688501081997
6.28,1.131948090915782
6.29,1.075351538583997
6.3,1.0201241981985751
6.31,1.0150268339998127
6.32,1.051516959135783
6.33,1.0070007685159321
6.34,0.9816441107609389
6.35,1.0070440312909616
6.36,0.9835577212114368
6.37,1.0116999734923093
6.38,1.0297846311695085
6.39,1.0290673675258863
6.4,1.0222101791908498
6.41,0.9942618224437998
6.42,1.026187151359532
6.43,1.0049396671225448
6.44,1.0264847996888904
6.45,1.0389989774995385
6.46,1.0060040192538051
6.47,0.987532525714818
6.48,0.9413786949945738
6.49,0.9805469987882212
6.5,1.0131584575645356
6.51,1.0063390540617567
6.52,1.0031193513376155
6.53,0.9993355726422398
6.54,0.9976009072689405
6.55,0.9838911626888434
6.56,0.9645524581424221
6.57,0.9509903314761939
6.58,0.9351241891051392
6.59,0.9641122982423893
6.6,0.9972257888930273
6.61,1.0002666170748453
6.62,1.0040030874274717
6.63,0.9861918404136368
6.64,0.9697558186593404
6.65,0.9672994510387949
6.66,0.9749604453621824
6.67,1.0023192035273203
6.68,0.9738620260044494
6.69,0.920668399948432
6.7,0.9099473974440002
6.71,0.9271630719174434
6.72,0.904293217869465
6.73,0.8743148200900926
6.74,0.8819178157279176
6.75,0.8792326848359645
6.76,0.9002772932888059
6.77,0.8968310494318749
6.78,0.9391948605710706
6.79,0.8997160833339681
6.8,0.8645955738657319
6.81,0.8678985122568136
6.82,0.9164301576272129
6.83,0.9203470214513241
6.84,0.9737921102046055
6.85,0.9647910866166238
6.86,0.9342031470114769
6.87,0.954503276349645
6.88,0.9501979868229731
6.89,0.9616206101716067
6.9,0.9422134339536361
6.91,0.934798383398082
6.92,0.9023206727282593
6.93,0.900738763291265
6.94,0.9002940332284154
6.95,0.9178891403372541
6.96,0.9095460264912923
6.97,0.9475837534787206
6.98,0.9069533097652079
6.99,0.9552469516954081
7.0,0.9615827196427346
7.01,0.9386410934775474
7.02,0.9607385261950835
7.03,0.9065791675860123
7.04,0.9203423598509551
7.05,0.9424370963381888
7.06,0.8933456966110758
7.07,0.8874059848724035
7.08,0.8752550968104148
7.09,0.8957064657927061
7.1,0.8495457924933163
7.11,0.8151602347909845
7.12,0.8303268184243771
7.13,0.8239073283956269
7.14,0.8034334297264278
7.15,0.8344396279065355
7.16,0.8219250332658727
7.17,0.7761034425500729
7.18,0.7793926117003879
7.19,0.7684873429776041
7.2,0.7627527586129605
7.21,0.8106246616872415
7.22,0.8221396384349482
7.23,0.8119763216417873
7.24,0.8333482361635933
7.25,0.8023108779179571
7.26,0.7802768269091473
7.27,0.7936920946905548
7.28,0.7698115649989306
7.29,0.7390071134254507
7.3,0.7636036227818689
7.31,0.7328183057859817
7.32,0.7362827948601061
7.33,0.7549078340269081
7.34,0.738082750345419
7.35,0.7771661449118562
7.36,0.8118617252539544
7.37,0.7933471030676611
7.38,0.8131918879976566
7.39,0.8297356270589316
7.4,0.8307809401028445
7.41,0.8123617754045448
7.42,0.8308073081633756
7.43,0.8377243323113085
7.44,0.8405499033996837
7.45,0.8120806792736622
7.46,0.810698087383079
7.47,0.7874457956037654
7.48,0.7923568983508578
7.49,0.7939080748964115
7.5,0.7502813627394862
7.51,0.7345117224131761
7.52,0.7162673290987644
7.53,0.7058316419243251
7.54,0.7411744623524957
7.55,0.7631690760151667
7.56,0.7854108027900552
7.57,0.7965428807747887
7.58,0.7629245329409095
7.59,0.7743553427760506
7.6,0.7716150042269637
7.61,0.804168715395599
7.62,0.8025922552481428
7.63,0.7842583214486272
7.64,0.7597818593220615
7.65,0.7586614864167889
7.66,0.7435034440025104
7.67,0.7633603052938591
7.68,0.7980531513468382
7.69,0.7780295464012286
7.7,0.7908928797605462
7.71,0.7804199124609328
7.72,0.8006056474311722
7.73,0.767195306829463
7.74,0.7517605849308523
7.75,0.7654122925234379
7.76,0.7256477532185669
7.77,0.7193057265302111
7.78,0.7280085353999334
7.79,0.7660078647080992
7.8,0.7448415860769099
7.81,0.6655243496479062
7.82,0.6526803507381933
7.83,0.6558669713096192
7.84,0.6682027985315195
7.85,0.6066373567237163
7.86,0.6281225960175626
7.87,0.5983874926687546
7.88,0.6452614825467263
7.89,0.6979105222741427
7.9,0.7602615972137224
7.91,0.7347202495440269
7.92,0.705610088404734
7.93,0.6911378295472955
7.94,0.697552787478628
7.95,0.6340889047049157
7.96,0.777630894687885
7.97,0.7799246759869173
7.98,0.7826824416922366
7.99,0.7351069986434771
8.0,0.7699765914899588
8.01,0.7688182335757116
8.02,0.8214806320895401
8.03,0.8630868733785598
8.04,0.8085529926960432
8.05,0.8209267401474655
8.06,0.8016553856455824
8.07,0.7433762756208911
8.08,0.7657717396658721
8.09,0.775829146521702
8.1,0.7865342787165983
8.11,0.790978630133172
8.12,0.7839570643966408
8.13,0.7927059951635583
8.14,0.8122790583628595
8.15,0.8155853327084828
8.16,0.8459482864979817
8.17,0.8182483515970841
8.18,0.7780030372557346
8.19,0.7413248203513173
8.2,0.7437879092125947
8.21,0.700396119008764
8.22,0.7071585890159842
8.23,0.645229239825991
8.24,0.7158500633240978
8.25,0.7254119386024236
8.26,0.7398119412803446
8.27,0.7917840955545654
8.28,0.8164637294358473
8.29,0.8170058132340897
8.3,0.7837846812145977
8.31,0.795344897036543
8.32,0.7590710687183876
8.33,0.7142538988181042
8.34,0.7272925506095762
8.35,0.7098064371332161
8.36,0.7372623072097256
8.37,0.7784884068027245
8.38,0.8293351250639351
8.39,0.813853062668378
8.4,0.7639482586166527
8.41,0.7335953573906209
8.42,0.7519773384313484
8.43,0.7731994422012696
8.44,0.7455212616173408
8.45,0.7226722430041177
8.46,0.7207067259437071
8.47,0.7640483060780217
8.48,0.7643592344976881
8.49,0.794956535318853
8.5,0.8260931872656023
8.51,0.8220401097341644
8.52,0.79075102198333
8.53,0.8112939382875696
8.54,0.7811539181247528
8.55,0.7662965508102041
8.56,0.7761053040998828
8.57,0.7519599293691185
8.58,0.7922895899760597
8.59,0.8089897697025208
8.6,0.7743236635846156
8.61,0.8399695906813355
8.62,0.7426214529050554
8.63,0.750730834640289
8.64,0.7536339919773438
8.65,0.742910526880004
8.66,0.6957899617953545
8.67,0.7218108323316282
8.68,0.7253442912308609
8.69,0.6802852287160106
8.7,0.7214874856845509
8.71,0.7529970185755572
8.72,0.697782321101983
8.73,0.7023998175474085
8.74,0.6880939822780577
8.75,0.7455853207773686
8.76,0.759301924471404
8.77,0.7288107855253079
8.78,0.7098116095450164
8.79,0.7149329584027834
8.8,0.6927803689280528
8.81,0.7529976159884266
8.82,0.7523922660879996
8.83,0.8120192664323758
8.84,0.8278183666786281
8.85,0.8288285756463708
8.86,0.8069939493632522
8.87,0.7809738691608791
8.88,0.7613420794605309
8.89,0.8072945539595603
8.9,0.80914514084505
8.91,0.8590262716414475
8.92,0.8595051054588012
8.93,0.8247377775425035
8.94,0.8446390065641882
8.95,0.8443428805077073
8.96,0.8729386207060084
8.97,0.9414334302566217
8.98,0.9659867151609642
8.99,0.9599581526047031
9.0,0.9464686961851289
9.01,0.9281163075766158
9.02,0.9601808970901495
9.03,0.9596803600725649
9.04,0.9210914201147389
9.05,0.8741209885579879
9.06,0.8256518534102892
9.07,0.8007604313135335
9.08,0.7664495433101539
9.09,0.7404137255437672
9.1,0.7257216260385284
9.11,0.7792596211402133
9.12,0.7155150053470091
9.13,0.7155756992985616
9.14,0.7433733375688205
9.15,0.714732816589422
9.16,0.7238247242546088
9.17,0.7676620994388064
9.18,0.7812608035111461
9.19,0.7609726728761093
9.2,0.7856883490620827
9.21,0.8220888851275748
9.22,0.8322325363143852
9.23,0.8803814977862316
9.24,0.8906280922470734
9.25,0.9423651585751954
9.26,0.9515726234563099
9.27,0.929660274820594
9.28,0.9837564846610588
9.29,0.9992271016756124
9.3,1.0157601262098443
9.31,1.0315938855339426
9.32,1.0551328564023752
9.33,1.035889927783849
9.34,1.045939789956463
9.35,1.0575879787404412
9.36,1.0483844182048678
9.37,1.0339615121602537
9.38,1.0328198043498142
9.39,1.0141287471643614
9.4,1.0094638768237894
9.41,1.0208548408533435
9.42,1.046355426574423
9.43,1.0342486394887471
9.44,1.0002939162924207
9.45,0.9565007404768101
9.46,0.9493022474366822
9.47,0.9097731984943079
9.48,0.9397080605814725
9.49,0.9050247118728044
9.5,0.9238502158424253
9.51,0.9140346197788288
9.52,0.8905515903724742
9.53,0.9027240208295187
9.54,0.8640254660912757
9.55,0.9251685810871568
9.56,0.9151053247698157
9.57,0.9057535685339967
9.58,0.8867321848705124
9.59,0.889185782906025
9.6,0.8577887113942383
9.61,0.8587594895729526
9.62,0.8283970074942435
9.63,0.8819312558519531
9.64,0.8915038729632404
9.65,0.8744212477630897
9.66,0.8653050920638882
9.67,0.8911240205653966
9.68,0.9015053635578563
9.69,0.9405802393218289
9.7,0.9080310605430637
9.71,0.9311346878932774
9.72,0.9320318954622898
9.73,0.932761392737396
9.74,0.9519434209421914
9.75,0.9851060104363807
9.76,1.0403782713971887
9.77,1.034908125145401
9.78,1.0438217506561824
9.79,1.002417082274028
9.8,1.0043157938999
9.81,0.9773529666173562
9.82,0.9868901746155743
9.83,0.9740286634143801
9.84,0.9617495266333206
9.85,0.9373512251324123
9.86,0.9090083702982502
9.87,0.9124587539221194
9.88,0.9493823106163578
9.89,0.9623799099522159
9.9,0.9522030530400807
9.91,0.9414737883392581
9.92,0.944788679524509
9.93,0.9345668353204668
9.94,0.9318302852698155
9.95,0.8613675318992877
9.96,0.8566923441652116
9.97,0.874892818289365
9.98,0.8753175027767413
9.99,0.8781656630522485
10.0,0.8780087891452073
